,range,angle
746,1.69325,0.670043
747,1.68125,0.661862
748,1.67225,0.653953
749,1.66325,0.645772
750,1.65325,0.637591
751,1.64325,0.629682
752,1.63225,0.6217739999999999
753,1.62225,0.613865
754,1.61425,0.6054109999999999
755,1.60425,0.597503
756,1.59425,0.589594
757,1.58625,0.581413
758,1.57625,0.573232
759,1.56925,0.5653229999999999
760,1.56125,0.5574140000000001
761,1.55425,0.549233
762,1.54525,0.5410520000000001
763,1.53925,0.533143
764,1.53025,0.525235
765,1.52525,0.517054
766,1.51725,0.509145
767,1.50925,0.5009640000000001
768,1.50325,0.49305600000000005
769,1.49625,0.48487399999999997
770,1.49125,0.476966
771,1.48425,0.46878500000000006
772,1.47825,0.460876
773,1.47325,0.452967
774,1.46425,0.44478599999999996
775,1.45925,0.436605
776,1.45525,0.428696
777,1.44725,0.420788
778,1.44325,0.41260699999999995
779,1.43625,0.404698
780,1.43225,0.396517
781,1.42825,0.388608
782,1.42425,0.3807
783,1.41825,0.372792
784,1.41425,0.36433699999999997
785,1.40825,0.356429
786,1.40625,0.348521
787,1.40025,0.340339
