,range,angle
619,0.89725,1.54871
620,0.89725,1.54053
621,0.89825,1.53234
622,0.89825,1.52416
623,0.89725,1.51625
624,0.89825,1.50807
625,0.89825,1.49989
626,0.89925,1.49171
627,0.89925,1.4838
628,0.89925,1.4756200000000002
629,0.90025,1.46771
630,0.90125,1.45953
631,0.90125,1.4516200000000001
632,0.90125,1.44344
633,0.90325,1.43526
634,0.90325,1.42708
635,0.90425,1.41917
636,0.90425,1.41099
637,0.90625,1.4028100000000001
638,0.90825,1.39463
639,0.90825,1.3867200000000002
640,0.90925,1.3785399999999999
641,0.91125,1.37063
642,0.91325,1.36245
643,0.91425,1.3545399999999999
644,0.91525,1.34636
645,0.91725,1.33818
646,0.91825,1.33
647,0.92025,1.32209
648,0.92125,1.31418
649,0.92225,1.306
650,0.92625,1.29782
651,0.92825,1.2899100000000001
652,0.92925,1.28173
653,0.93125,1.27355
654,0.93325,1.2656399999999999
655,0.93525,1.25773
656,0.93825,1.2498200000000002
657,0.94025,1.2416399999999999
658,0.94225,1.23346
659,0.94425,1.22555
660,0.94725,1.21737
661,0.95025,1.20919
662,0.95225,1.2009999999999998
663,0.95425,1.1931
664,0.95725,1.1849100000000001
665,0.96025,1.1767299999999998
666,0.96325,1.16855
667,0.96725,1.16064
668,0.96925,1.15246
669,0.97225,1.14428
670,0.97525,1.1361
671,0.97925,1.12819
672,0.98225,1.12001
673,0.98625,1.1118299999999999
674,0.98925,1.10365
675,0.99325,1.09574
676,0.99625,1.08756
677,1.00025,1.07938
678,1.00425,1.0714700000000001
679,1.01025,1.06329
680,1.01325,1.05511
681,1.01625,1.0472
682,1.02225,1.03902
683,1.02625,1.03084
684,1.03125,1.02293
685,1.03625,1.01475
686,1.04125,1.0065600000000001
687,1.04525,0.998656
688,1.05025,0.990475
689,1.05525,0.9822930000000001
690,1.06225,0.9743850000000001
691,1.06825,0.9662040000000001
692,1.07225,0.9582950000000001
693,1.07825,0.9501139999999999
694,1.08425,0.941932
695,1.09125,0.933751
696,1.09725,0.9258430000000001
697,1.10325,0.918207
698,1.10725,0.9102979999999999
699,1.11525,0.9023899999999999
700,1.12025,0.894754
701,1.12925,0.8868450000000001
702,1.13625,0.87921
703,1.14225,0.871028
704,1.15025,0.8633930000000001
705,1.15825,0.855484
706,1.16525,0.847575
707,1.17325,0.8399399999999999
708,1.18325,0.832031
709,1.18925,0.8243950000000001
710,1.19925,0.816487
711,1.20625,0.808578
712,1.21525,0.80067
713,1.22625,0.793034
714,1.23625,0.785126
715,1.24425,0.777489
716,1.25325,0.7695810000000001
717,1.26425,0.761945
718,1.27325,0.753764
719,1.28325,0.746128
720,1.29525,0.737947
721,1.30525,0.730038
722,1.31525,0.721857
723,1.32725,0.713949
724,1.34025,0.705767
725,1.35025,0.697859
726,1.36325,0.689678
727,1.37625,0.681769
728,1.38925,0.673588
729,1.40225,0.665679
730,1.41425,0.6574979999999999
731,1.42925,0.64959
732,1.44425,0.6416810000000001
733,1.45925,0.6335
734,1.47425,0.625592
735,1.49025,0.61741
736,1.50625,0.609502
737,1.52025,0.601321
738,1.53825,0.5934119999999999
739,1.55625,0.5852310000000001
740,1.57525,0.577322
741,1.59225,0.5694130000000001
742,1.61325,0.561232
743,1.63225,0.5533239999999999
744,1.65225,0.545142
745,1.67225,0.537234
746,1.69525,0.5293260000000001
747,1.71625,0.5211439999999999
748,1.73925,0.5132359999999999
749,1.76225,0.505055
750,1.78725,0.497146
751,1.81225,0.489238
752,1.83825,0.48105699999999996
753,1.86425,0.47314799999999996
754,1.89325,0.464967
755,1.92125,0.457058
756,1.95025,0.44914899999999996
757,1.98225,0.440968
758,2.01225,0.43306000000000006
759,2.04425,0.424878
760,2.07925,0.41697
761,2.11325,0.409062
762,2.14925,0.40115300000000004
763,2.19025,0.39324499999999996
764,2.22925,0.385336
765,2.26825,0.377427
766,2.31025,0.369519
767,2.35725,0.361883
768,2.40525,0.353702
769,2.44325,0.345794
